id,DEPARTAMENTO,MUNICIPIO_ID,CODIGO_DANE_MUNICIPIO,mpio,TITULO,CAPITULO,ARTICULO,AÑO_ACTUACION
1985,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2015
1986,ANTIOQUIA,147,5147,CAREPA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2017
1987,ANTIOQUIA,1,5001,MEDELLIN,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO PROPIO ART. 405 C.P.,2014
1988,VALLE DEL CAUCA,890,76890,YOTOCO,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
1989,SANTANDER,1,68001,BUCARAMANGA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2015
1990,BOYACA,759,15759,SOGAMOSO,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2013
1991,HUILA,1,41001,NEIVA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
1992,CUNDINAMARCA,175,25175,CHIA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2014
1993,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2013
1994,CORDOBA,1,23001,MONTERIA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2015
1995,ATLANTICO,1,8001,BARRANQUILLA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PREVARICATO,PREVARICATO POR ACCION ART. 413 C.P.,2013
1996,VALLE DEL CAUCA,41,76041,ANSERMANUEVO,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DE LA CELEBRACION INDEBIDA DE CONTRATOS,INTERES INDEBIDO EN LA CELEBRACION DE CONTRATOS ART. 409 C.P.,2017
1997,CUNDINAMARCA,426,25426,MACHETA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2017
1998,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DE LA CONCUSION,CONCUSION ART. 404 C.P.,2014
1999,VAUPES,1,97001,MITU,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DE LA CONCUSION,CONCUSION ART. 404 C.P.,2014
2000,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2001,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",1,88001,SAN ANDRES,DELITOS CONTRA EL ORDEN ECONOMICO SOCIAL,DEL LAVADO DE ACTIVOS,LAVADO DE ACTIVOS ART. 323 C.P.,2017
2002,CUNDINAMARCA,736,25736,SESQUILE,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2003,CALDAS,380,17380,LA DORADA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2016
2004,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA EL ORDEN ECONOMICO SOCIAL,DEL LAVADO DE ACTIVOS,LAVADO DE ACTIVOS ART. 323 C.P.,2016
2005,CORDOBA,672,23672,SAN ANTERO,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PREVARICATO,PREVARICATO POR ACCION ART. 413 C.P.,2017
2006,ANTIOQUIA,34,5034,ANDES,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2015
2007,ANTIOQUIA,1,5001,MEDELLIN,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2016
2008,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2017
2009,VALLE DEL CAUCA,1,76001,CALI,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2017
2010,BOYACA,176,15176,CHIQUINQUIRA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2011,CUNDINAMARCA,183,25183,CHOCONTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2012,TOLIMA,1,73001,IBAGUE,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2013,TOLIMA,1,73001,IBAGUE,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2016
2014,CALDAS,1,17001,MANIZALES,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2013
2015,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA EL ORDEN ECONOMICO SOCIAL,DEL LAVADO DE ACTIVOS,LAVADO DE ACTIVOS ART. 323 C.P.,2017
2016,SANTANDER,81,68081,BARRANCABERMEJA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2015
2017,ANTIOQUIA,480,5480,MUTATA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2013
2018,NARIÑO,1,52001,PASTO,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2016
2019,ANTIOQUIA,475,5475,MURINDO,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2016
2020,ATLANTICO,1,8001,BARRANQUILLA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2016
2021,NARIÑO,1,52001,PASTO,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DE LA CONCUSION,CONCUSION ART. 404 C.P.,2015
2022,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2015
2023,ANTIOQUIA,209,5209,CONCORDIA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2024,CUNDINAMARCA,754,25754,SOACHA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2025,CESAR,45,20045,BECERRIL,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DE LA CELEBRACION INDEBIDA DE CONTRATOS,CONTRATO SIN CUMPLIMIENTO DE REQUISITOS LEGALES ART. 410 C.P.,2017
2026,NARIÑO,1,52001,PASTO,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2017
2027,CALDAS,380,17380,LA DORADA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2028,CALDAS,380,17380,LA DORADA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2013
2029,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2013
2030,CALDAS,1,17001,MANIZALES,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2014
2031,MAGDALENA,58,47058,ARIGUANI/EL DIFICIL,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2017
2032,CALDAS,174,17174,CHINCHINA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DE LA CELEBRACION INDEBIDA DE CONTRATOS,CONTRATO SIN CUMPLIMIENTO DE REQUISITOS LEGALES ART. 410 C.P.,2017
2033,SANTANDER,547,68547,PIEDECUESTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DE LA CONCUSION,CONCUSION ART. 404 C.P.,2013
2034,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2015
2035,TOLIMA,217,73217,COYAIMA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2015
2036,ANTIOQUIA,360,5360,ITAGUI,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2037,VALLE DEL CAUCA,111,76111,GUADALAJARA DE BUGA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2038,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2016
2039,CESAR,1,20001,VALLEDUPAR,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2014
2040,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA EL ORDEN ECONOMICO SOCIAL,DEL LAVADO DE ACTIVOS,LAVADO DE ACTIVOS ART. 323 C.P.,2013
2041,SANTANDER,745,68745,SIMACOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2017
2042,NARIÑO,356,52356,IPIALES,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2014
2043,SANTANDER,745,68745,SIMACOTA,DELITOS CONTRA EL ORDEN ECONOMICO SOCIAL,DEL LAVADO DE ACTIVOS,TESTAFERRATO ART. 326 C.P.,2014
2044,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2017
2045,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA EL ORDEN ECONOMICO SOCIAL,DEL LAVADO DE ACTIVOS,ENRIQUECIMIENTO ILICITO DE PARTICULARES ART. 327 C.P.,2014
2046,CESAR,1,20001,VALLEDUPAR,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PREVARICATO,PREVARICATO POR ACCION ART. 413 C.P.,2017
2047,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2017
2048,TOLIMA,1,73001,IBAGUE,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2017
2049,AMAZONAS,407,91407,LA PEDRERA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2016
2050,BOYACA,542,15542,PESCA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2017
2051,SUCRE,1,70001,SINCELEJO,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2015
2052,ANTIOQUIA,266,5266,ENVIGADO,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2053,NARIÑO,356,52356,IPIALES,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2054,NORTE DE SANTANDER,1,54001,CUCUTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO PROPIO ART. 405 C.P.,2014
2055,META,1,50001,VILLAVICENCIO,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DE LA CONCUSION,CONCUSION ART. 404 C.P.,2015
2056,NARIÑO,356,52356,IPIALES,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DE LA CONCUSION,CONCUSION ART. 404 C.P.,2014
2057,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DE LA CONCUSION,CONCUSION ART. 404 C.P.,2014
2058,HUILA,1,41001,NEIVA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2016
2059,NORTE DE SANTANDER,1,54001,CUCUTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2016
2060,HUILA,551,41551,PITALITO,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2061,VALLE DEL CAUCA,520,76520,PALMIRA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2062,META,1,50001,VILLAVICENCIO,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DE LA CONCUSION,CONCUSION ART. 404 C.P.,2016
2063,NORTE DE SANTANDER,405,54405,LOS PATIOS,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2064,SANTANDER,1,68001,BUCARAMANGA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2016
2065,CALDAS,42,17042,ANSERMA,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,DE LA VIOLACION AL EJERCICIO DE MECANISMOS DE PARTICIPACION,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,2014
2066,ANTIOQUIA,690,5690,SANTO DOMINGO,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2015
2067,NORTE DE SANTANDER,51,54051,ARBOLEDAS,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DE LA CELEBRACION INDEBIDA DE CONTRATOS,CONTRATO SIN CUMPLIMIENTO DE REQUISITOS LEGALES ART. 410 C.P.,2016
2068,VALLE DEL CAUCA,1,76001,CALI,DELITOS CONTRA EL ORDEN ECONOMICO SOCIAL,DEL LAVADO DE ACTIVOS,ENRIQUECIMIENTO ILICITO DE PARTICULARES ART. 327 C.P.,2015
2069,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2014
2070,TOLIMA,1,73001,IBAGUE,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2014
2071,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2015
2072,NARIÑO,110,52110,BUESACO,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2073,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2074,BOYACA,238,15238,DUITAMA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DE LA CONCUSION,CONCUSION ART. 404 C.P.,2014
2075,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2015
2076,ANTIOQUIA,1,5001,MEDELLIN,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2077,TOLIMA,1,73001,IBAGUE,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO PROPIO ART. 405 C.P.,2014
2078,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2016
2079,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA EL ORDEN ECONOMICO SOCIAL,DEL LAVADO DE ACTIVOS,LAVADO DE ACTIVOS ART. 323 C.P.,2014
2080,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DE LA CELEBRACION INDEBIDA DE CONTRATOS,CONTRATO SIN CUMPLIMIENTO DE REQUISITOS LEGALES ART. 410 C.P.,2016
2081,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2082,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2083,CHOCO,800,27800,UNGUIA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2017
2084,HUILA,396,41396,LA PLATA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DE LA CONCUSION,CONCUSION ART. 404 C.P.,2014
2085,CALDAS,1,17001,MANIZALES,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2086,TOLIMA,1,73001,IBAGUE,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2087,NARIÑO,835,52835,SAN ANDRES DE TUMACO,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2015
2088,MAGDALENA,189,47189,CIENAGA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2015
2089,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PREVARICATO,PREVARICATO POR ACCION ART. 413 C.P.,2015
2090,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2015
2091,VALLE DEL CAUCA,1,76001,CALI,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2015
2092,CAUCA,743,19743,SILVIA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2016
2093,MAGDALENA,1,47001,SANTA MARTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2017
2094,CALDAS,1,17001,MANIZALES,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DE LA CONCUSION,CONCUSION ART. 404 C.P.,2016
2095,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL ENRIQUECIMIENTO ILICITO,ENRIQUECIMIENTO ILICITO ART. 412 C.P.,2017
2096,QUINDIO,130,63130,CALARCA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2097,CALDAS,1,17001,MANIZALES,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2098,CAUCA,845,19845,VILLA RICA,DELITOS CONTRA EL ORDEN ECONOMICO SOCIAL,DEL LAVADO DE ACTIVOS,LAVADO DE ACTIVOS ART. 323 C.P.,2016
2099,CALDAS,174,17174,CHINCHINA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2100,CALDAS,1,17001,MANIZALES,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2101,NORTE DE SANTANDER,1,54001,CUCUTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2016
2102,CAUCA,1,19001,POPAYAN,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2015
2103,CAQUETA,1,18001,FLORENCIA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2017
2104,CAUCA,532,19532,PATIA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2105,MAGDALENA,53,47053,ARACATACA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2106,CALDAS,614,17614,RIOSUCIO,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2107,CUNDINAMARCA,86,25086,BELTRAN,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DE LA CELEBRACION INDEBIDA DE CONTRATOS,CONTRATO SIN CUMPLIMIENTO DE REQUISITOS LEGALES ART. 410 C.P.,2017
2108,MAGDALENA,1,47001,SANTA MARTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2109,BOYACA,176,15176,CHIQUINQUIRA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2015
2110,HUILA,1,41001,NEIVA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2016
2111,VALLE DEL CAUCA,497,76497,OBANDO,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2112,SANTANDER,1,68001,BUCARAMANGA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2014
2113,SANTANDER,432,68432,MALAGA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2015
2114,ANTIOQUIA,400,5400,LA UNION,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2115,NARIÑO,317,52317,GUACHUCAL,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2116,CALDAS,1,17001,MANIZALES,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2014
2117,HUILA,668,41668,SAN AGUSTIN,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2118,VALLE DEL CAUCA,111,76111,GUADALAJARA DE BUGA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PECULADO,PECULADO POR APROPIACION ART. 397 C.P.,2016
2119,CUNDINAMARCA,269,25269,FACATATIVA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2120,BOYACA,572,15572,PUERTO BOYACA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2121,VALLE DEL CAUCA,890,76890,YOTOCO,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2015
2122,MAGDALENA,1,47001,SANTA MARTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2015
2123,VALLE DEL CAUCA,892,76892,YUMBO,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2016
2124,CAQUETA,1,18001,FLORENCIA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2015
2125,CHOCO,1,27001,QUIBDO,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2126,BOGOTA,1,11001,BOGOTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PREVARICATO,PREVARICATO POR ACCION ART. 413 C.P.,2015
2127,BOYACA,757,15757,SOCHA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DE LA CONCUSION,CONCUSION ART. 404 C.P.,2014
2128,BOYACA,790,15790,TASCO,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DE LA CONCUSION,CONCUSION ART. 404 C.P.,2015
2129,NORTE DE SANTANDER,1,54001,CUCUTA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2016
2130,CUNDINAMARCA,290,25290,FUSAGASUGA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL PREVARICATO,PREVARICATO POR ACCION ART. 413 C.P.,2016
2131,NARIÑO,356,52356,IPIALES,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
2132,VALLE DEL CAUCA,520,76520,PALMIRA,DELITOS CONTRA LA ADMINISTRACION DE PUBLICA,DEL COHECHO,COHECHO POR DAR U OFRECER ART. 407 C.P.,2014
